,收益率
2023-03-15,-0.01450225604023823
2023-03-16,-0.010775863336103574
2023-03-17,-0.008222761080689011
2023-03-18,-0.005053010578672348
2023-03-19,-0.0024538303741513407
2023-03-20,-0.0018697763027964288
2023-03-21,0.000185162375476455
2023-03-22,0.002937303432092261
2023-03-23,0.0032517470216844604
2023-03-24,0.003242038713096668
2023-03-25,0.0022343357557928732
2023-03-26,0.0015450843815226734
2023-03-27,-0.0014218642918516539
2023-03-28,-0.0019262955895579922
2023-03-29,-0.0018226638382975962
2023-03-30,-0.004121945246084332
2023-03-31,-0.006909062320835217
2023-04-01,-0.00892038888612085
2023-04-02,-0.011207290630673404
2023-04-03,-0.014951380862232402
2023-04-04,-0.01673783915135204
2023-04-05,-0.017144707308995685
2023-04-06,-0.019313398800809005
2023-04-07,-0.021430951508964007
2023-04-08,-0.023106726947643617
2023-04-09,-0.024378815409819482
2023-04-10,-0.027939460713212592
2023-04-11,-0.027654584151839325
2023-04-12,-0.02731988579272322
2023-04-13,-0.028167165160085095
2023-04-14,-0.028336758378667653
2023-04-15,-0.028127460597602974
2023-04-16,-0.028302166156931544
2023-04-17,-0.02964220650303394
2023-04-18,-0.029153120712308567
2023-04-19,-0.027424752064183478
2023-04-20,-0.026969336432409678
2023-04-21,-0.02681630910305502
2023-04-22,-0.025969871989867593
2023-04-23,-0.025243036103497745
2023-04-24,-0.026107301913616893
2023-04-25,-0.024781982191678077
2023-04-26,-0.02246147220924287
2023-04-27,-0.02199107495023344
2023-04-28,-0.02162830360254501
2023-04-29,-0.02141732819765054
2023-04-30,-0.020739985616540887
2023-05-01,-0.021591107322797894
2023-05-02,-0.0209565618340938
2023-05-03,-0.019116434859453177
2023-05-04,-0.018762054295598997
2023-05-05,-0.01880651875541788
2023-05-06,-0.01848345316528956
2023-05-07,-0.018022470046528898
2023-05-08,-0.019538109662178085
2023-05-09,-0.018442155409405515
2023-05-10,-0.01635298442110612
2023-05-11,-0.015652008596623024
2023-05-12,-0.01494388799072021
2023-05-13,-0.01415303700482507
2023-05-14,-0.013035114331554309
2023-05-15,-0.012921013999484442
2023-05-16,-0.011784438080116269
2023-05-17,-0.008818860952573898
2023-05-18,-0.007599048426754502
2023-05-19,-0.0067346274886691355
2023-05-20,-0.005001484055387306
2023-05-21,-0.003341129856326327
2023-05-22,-0.003781211298385205
2023-05-23,-0.002042007680733808
2023-05-24,0.0006172989508398984
2023-05-25,0.001807460454770896
