,收益率
2021-05-16,7.378023424836508e-05
2021-05-17,0.0001148993467544373
2021-05-18,0.0009091041175852807
2021-05-19,-0.00021276095628202832
2021-05-20,-0.00021478678661317711
2021-05-21,4.2008195976969856e-05
2021-05-22,-2.3173397067416683e-05
2021-05-23,-3.708781013528461e-05
2021-05-24,-3.2232732422665356e-05
2021-05-25,0.0011274445216747377
2021-05-26,0.0005208706434278845
2021-05-27,-0.00021238452244864113
2021-05-28,9.513702440316205e-07
2021-05-29,3.392280892824504e-05
2021-05-30,1.8653911022719664e-05
2021-05-31,1.720784134595221e-05
2021-06-01,0.0006914529630446106
2021-06-02,-0.0004077329412682609
2021-06-03,-0.0007524187262558029
2021-06-04,-4.532614442532375e-05
2021-06-05,-4.591298333401868e-05
2021-06-06,-9.118145826538363e-05
2021-06-07,-8.923746866951033e-05
2021-06-08,-3.1818416086587307e-06
2021-06-09,-7.989591063168966e-05
2021-06-10,-4.473873276206464e-06
2021-06-11,0.00023268874292042103
2021-06-12,-0.00012257997761511865
2021-06-13,-0.0001216962443899747
2021-06-14,-9.935474360472043e-05
2021-06-15,-0.00010066355073256363
2021-06-16,-0.0004404272626912304
2021-06-17,0.00029720872972823924
2021-06-18,0.0005445635131669691
2021-06-19,-0.00027077434602717896
2021-06-20,-0.00024941064973982936
2021-06-21,-0.0002005368290409145
2021-06-22,-0.00037316772246758867
2021-06-23,0.0011271731904526608
2021-06-24,0.00011304139131579818
2021-06-25,0.0008142475798550472
2021-06-26,-5.884065007358157e-05
2021-06-27,-6.438606865662825e-05
2021-06-28,-7.920153473795664e-06
2021-06-29,-0.0006062922598338989
2021-06-30,-0.00034414659542560404
2021-07-01,-0.0005349317907942823
2021-07-02,-0.0005520813703611884
2021-07-03,-6.795315578005539e-05
2021-07-04,-9.017740446421548e-05
2021-07-05,-0.0001214527902334227
2021-07-06,-0.00015406803304580453
2021-07-07,-0.0002493303354878121
2021-07-08,-0.0019567015912000585
2021-07-09,0.000569021387112247
2021-07-10,0.000234088266601589
2021-07-11,8.816595383953337e-05
2021-07-12,0.00011605119961403497
2021-07-13,0.001039027251702214
2021-07-14,-0.0004688976507462144
2021-07-15,0.00044640561711769167
2021-07-16,3.12441005764503e-05
2021-07-17,-0.00043798365865542894
2021-07-18,-0.000391824876029182
2021-07-19,-0.0003667121462082736
2021-07-20,-0.0005204883364717875
2021-07-21,-3.6374667949498244e-05
2021-07-22,0.0012147173588139782
2021-07-23,-0.0010143202568182693
2021-07-24,-0.0009179281675661982
2021-07-25,-0.0008100622803429974
2021-07-26,-0.0008509296511643822
2021-07-27,-0.002971139601012191
2021-07-28,0.0012324167779281232
2021-07-29,0.0019481232670415462
2021-07-30,-0.0007106403934687672
2021-07-31,0.0001331153604952531
2021-08-01,0.0002402566731578918
2021-08-02,0.00017688949318253068
2021-08-03,-0.00010910286683215459
2021-08-04,0.0004869709935098696
2021-08-05,-0.000492579645192145
2021-08-06,-5.9413193032590985e-05
2021-08-07,0.00010436932783564364
2021-08-08,7.255458803328348e-05
2021-08-09,6.479264331435972e-05
2021-08-10,0.0006730771308601966
2021-08-11,8.035851226725488e-05
2021-08-12,-0.00033976681555457263
2021-08-13,-0.0002548497502718396
2021-08-14,-0.00011742744133070927
2021-08-15,-0.00012916259812263125
2021-08-16,-0.0001368272906229184
2021-08-17,-0.0009356145455399219
2021-08-18,0.00031287081535543235
2021-08-19,-0.0012271936920235844
2021-08-20,-0.0010436605987456616
2021-08-21,0.0003146120568041273
2021-08-22,0.00023729257828902892
2021-08-23,0.0001660471199287295
2021-08-24,0.0013528239199747235
2021-08-25,-0.00014870797258200618
2021-08-26,-0.0007349530777835297
2021-08-27,-8.825172557138933e-05
2021-08-28,0.00011209736768834304
2021-08-29,0.0001243833315906632
2021-08-30,0.00012421949753641914
2021-08-31,0.0008802060333279178
2021-09-01,0.00046235308777705004
2021-09-02,0.00019453968899363038
2021-09-03,-0.000467283513589354
2021-09-04,0.0001775696162519072
2021-09-05,0.00024163717579562936
2021-09-06,0.00024121309079379476
2021-09-07,0.0004992384531249824
2021-09-08,-3.753987249658665e-05
2021-09-09,-0.0015363191045802635
2021-09-10,0.001066074678034012
2021-09-11,-0.0002146693675550035
2021-09-12,-0.00035229043934192455
2021-09-13,-0.00035535686052884895
2021-09-14,-0.0008236580641636017
2021-09-15,-0.0009850389797002772
2021-09-16,-0.0007417916655783921
2021-09-17,0.0005755883298617976
2021-09-18,-0.000604344409095745
2021-09-19,-0.0006192209312416075
2021-09-20,-0.0005623588939265071
2021-09-21,0.00033656060051401576
2021-09-22,0.000336279863561816
2021-09-23,0.0002876588632560623
2021-09-24,-0.0007438720355964249
2021-09-25,3.1924625353827845e-05
2021-09-26,5.0878839665644214e-05
2021-09-27,8.21947337387744e-06
2021-09-28,0.0006399796304784889
2021-09-29,0.0003264352381774297
2021-09-30,-0.00024169504012825792
2021-10-01,-0.0003776950466244492
2021-10-02,-0.00039238880051458563
2021-10-03,-0.0002710584171133881
2021-10-04,-0.000275126181839833
2021-10-05,0.00017950412789669625
2021-10-06,-0.00030442247430686255
2021-10-07,0.0016327956204618284
2021-10-08,0.00023761344255175597
2021-10-09,0.000258092824696078
2021-10-10,0.0003332096128039153
2021-10-11,0.00032696992462675963
2021-10-12,-0.000835807888143335
2021-10-13,0.00029235598209723546
2021-10-14,0.00029830042203309444
2021-10-15,0.00023642864655984612
2021-10-16,2.93454087405197e-05
2021-10-17,4.253645936190436e-05
2021-10-18,5.323484609757603e-05
2021-10-19,0.000800798222094395
2021-10-20,0.0006935588367648107
2021-10-21,-0.00032478510703436977
2021-10-22,0.00020755511347687704
2021-10-23,1.1419543055361911e-05
2021-10-24,-8.363564385526155e-06
2021-10-25,3.3461231643032325e-06
2021-10-26,-0.00019733741743020296
2021-10-27,-0.0008680712677608551
2021-10-28,-0.00010346695356334649
2021-10-29,-0.00033637776105433246
2021-10-30,-0.00014084320589969248
2021-10-31,-0.00013812438469658364
2021-11-01,-0.00014980286808991393
2021-11-02,-0.00010619364956779912
2021-11-03,-0.000153279760808463
2021-11-04,0.0004553927468968049
2021-11-05,-0.000810835125852376
2021-11-06,-6.680265158827281e-05
2021-11-07,-3.1518296374790106e-05
2021-11-08,-7.502493574036068e-05
2021-11-09,0.00011653586659799632
2021-11-10,0.0004070870191397301
2021-11-11,0.0005315172134803561
2021-11-12,0.00012832586307535347
2021-11-13,1.0360784039569707e-05
2021-11-14,3.867168558503712e-05
2021-11-15,4.385664056480322e-05
2021-11-16,0.00069995209337681
2021-11-17,-0.00017587181232479746
2021-11-18,-0.0007480840139375531
2021-11-19,-0.0005478617919736001
2021-11-20,-3.256336271501516e-06
2021-11-21,-4.2241381623953986e-05
2021-11-22,-7.056195830482719e-05
2021-11-23,-0.0006670656976252078
2021-11-24,0.00011319363367553366
2021-11-25,0.00015251082792036835
2021-11-26,-0.0015127544270488002
2021-11-27,-0.00010647187837885612
2021-11-28,-8.540147429684937e-05
2021-11-29,-0.00016493225751541878
2021-11-30,-0.0008688016526643848
2021-12-01,0.0004764258619638279
2021-12-02,0.000318710563272319
2021-12-03,-9.17877414215463e-05
2021-12-04,-0.00033020735973015105
2021-12-05,-0.0002983859930094531
2021-12-06,-0.0002897130727006309
2021-12-07,0.001440383315235188
2021-12-08,-2.6486151419022544e-05
2021-12-09,0.0005044280189574944
2021-12-10,-0.0006171463699884784
2021-12-11,-2.954905728809304e-05
2021-12-12,3.9288294595204465e-06
2021-12-13,-3.0026648543770134e-05
2021-12-14,-0.000739337306225674
2021-12-15,-0.00046679852082827383
2021-12-16,0.0001907711830231632
2021-12-17,-0.0006564729265112764
2021-12-18,-0.0003350447258027339
2021-12-19,-0.00030740165441487657
2021-12-20,-0.0003302343181490489
2021-12-21,0.0005777987917389457
2021-12-22,0.00030176492277368694
2021-12-23,0.00017100699046347588
2021-12-24,4.658705350085553e-05
2021-12-25,2.2048406575198516e-05
2021-12-26,3.0122064416588614e-05
2021-12-27,3.105809592672522e-05
2021-12-28,3.0545637829784946e-05
2021-12-29,-0.0004682884200904544
2021-12-30,8.244409829358529e-05
2021-12-31,0.0006889999396894437
2022-01-01,-0.0001344949353559483
2022-01-02,-0.00012689300573040808
2022-01-03,-8.246830769648712e-05
2022-01-04,4.6378925436506895e-05
2022-01-05,-0.0009117507125307769
2022-01-06,0.00043459265048845165
2022-01-07,0.0009748864257128651
2022-01-08,0.0001197563288313078
2022-01-09,0.00013252895053833148
2022-01-10,0.00017707466584382768
2022-01-11,-3.275188216538628e-05
2022-01-12,0.0014570831285958207
2022-01-13,-9.697239590271202e-06
2022-01-14,-0.00017869918432968036
2022-01-15,-0.00011169748850514235
2022-01-16,-0.00010632346320771693
2022-01-17,-0.00011052813542868064
2022-01-18,-0.00022270587341164015
2022-01-19,5.050892163667046e-05
2022-01-20,0.0017508859778029842
2022-01-21,-6.188525633213475e-05
2022-01-22,-0.0002579132229421211
2022-01-23,-0.00028623346477599844
2022-01-24,-0.00028804678549021635
2022-01-25,-0.0008691347582875618
2022-01-26,0.00015309462274473078
2022-01-27,-0.0010528779147880934
2022-01-28,-0.0005413558506734572
2022-01-29,0.0002717350937190824
2022-01-30,0.00020201152351311447
2022-01-31,0.00016284552444719195
2022-02-01,0.00040855384301282944
2022-02-02,0.000395438268327397
2022-02-03,0.00038174696478262784
2022-02-04,0.00038173679517501246
2022-02-05,-3.567004097466755e-05
2022-02-06,-1.4150527407754354e-05
2022-02-07,7.2277860699741445e-06
2022-02-08,-0.0005540262414614818
2022-02-09,0.0011137971368046697
2022-02-10,0.00017593654677844827
2022-02-11,-0.00010586564634648465
2022-02-12,-0.0002555618406406978
2022-02-13,-0.00023433611820306946
2022-02-14,-0.00022899267523639015
2022-02-15,-0.00041925074286933096
2022-02-16,0.0008181609200814605
2022-02-17,0.0001391531066219042
2022-02-18,-0.0010341487303012762
2022-02-19,-6.60192169938845e-05
2022-02-20,-5.495310056806781e-05
2022-02-21,-0.00010605918502732435
2022-02-22,-0.0014208013370089745
2022-02-23,0.0003820937224916278
2022-02-24,-0.001789534279300251
2022-02-25,-0.00026541270784794787
2022-02-26,6.829348052078369e-05
2022-02-27,-3.282762196578535e-05
2022-02-28,-4.6379994091788295e-05
2022-03-01,0.00012301331762179534
2022-03-02,-0.0010455021799150742
2022-03-03,0.00034997628671262884
2022-03-04,-0.0014403433845251838
2022-03-05,-0.0007034713028977121
2022-03-06,-0.0006539007594489416
2022-03-07,-0.0007186404011785933
2022-03-08,-0.0007624220009394291
2022-03-09,-0.00031841818906878054
2022-03-10,0.0008055885672261667
2022-03-11,-0.0009974470242978862
2022-03-12,-0.000987739774272969
2022-03-13,-0.0009094633956475168
2022-03-14,-0.0009452337636903883
2022-03-15,-0.006870122460704673
2022-03-16,0.005101575330065155
2022-03-17,0.004110431651956562
2022-03-18,8.006530909179979e-05
2022-03-19,-0.0001668495672576688
2022-03-20,-0.00016251955608110558
2022-03-21,-0.00016315648036799407
2022-03-22,0.0014981856715957018
2022-03-23,0.0007188942543719655
2022-03-24,-0.00040490950773852566
2022-03-25,-0.0012118498895120446
2022-03-26,0.00010487022102226464
2022-03-27,0.00021222413135737827
2022-03-28,0.00021176081836854287
2022-03-29,0.0005217827573483975
2022-03-30,0.0006720467212982309
2022-03-31,-0.000433663961952521
2022-04-01,4.8497787910214205e-05
2022-04-02,0.0003203017157241447
2022-04-03,0.0003370552639913591
2022-04-04,0.00033669743328235217
2022-04-05,-0.00040076627993898187
2022-04-06,-0.0004625160467117346
2022-04-07,-0.000601439809127627
2022-04-08,8.435306783569465e-05
2022-04-09,-0.0004567221399834663
2022-04-10,-0.0005106359591337601
2022-04-11,-0.0005220940481915696
2022-04-12,0.00019910356652860252
2022-04-13,0.00013759374219184087
2022-04-14,0.0003159586406502905
2022-04-15,-0.0001843697642804756
2022-04-16,-0.00022738018831637902
2022-04-17,-0.0002289626327194969
2022-04-18,-0.0002305600169972166
2022-04-19,-0.0002321724990044212
2022-04-20,-0.00020059534085279504
2022-04-21,-0.0006039990924006494
2022-04-22,-0.0001472176276683014
2022-04-23,-0.0006008329021985627
2022-04-24,-0.0006531271109676742
2022-04-25,-0.0006717869993012109
2022-04-26,0.00010455996664817676
2022-04-27,4.097209761072801e-05
2022-04-28,0.0007797446047257803
2022-04-29,0.0019200988403735692
2022-04-30,0.00016473404982835836
2022-05-01,7.676281079204012e-06
2022-05-02,7.675155772604426e-06
2022-05-03,7.674037542628989e-06
2022-05-04,-0.0005313895728839732
2022-05-05,-0.00022045054877097765
2022-05-06,-0.001989592118262601
2022-05-07,-0.0004034510811691962
2022-05-08,-0.00025408156324246517
2022-05-09,-0.00025574242099255315
2022-05-10,-0.00025741960178600107
2022-05-11,0.00046302420484495196
2022-05-12,-0.0011164554428090378
2022-05-13,0.0012364047936713127
2022-05-14,0.00016078373807672252
2022-05-15,4.7980645351208357e-05
2022-05-16,4.794242125696526e-05
2022-05-17,0.0016290122586286161
2022-05-18,0.0002459316619066439
2022-05-19,-0.001234310782418783
2022-05-20,0.0012685896449848365
2022-05-21,-7.579324230325577e-05
2022-05-22,-0.00020599162473818665
2022-05-23,-0.0002071397499599949
2022-05-24,-0.0008685705338049201
2022-05-25,6.949626471739235e-05
2022-05-26,-0.00011933703902947673
2022-05-27,0.0013404802057654123
2022-05-28,0.00044088393685324867
2022-05-29,0.0003590026686123527
2022-05-30,0.0003581727707340477
2022-05-31,0.0007010630997791825
2022-06-01,-0.00022115680760225855
2022-06-02,-0.0005151365103441413
2022-06-03,0.0002853856436246206
2022-06-04,0.00034889606625804426
2022-06-05,0.0003481547465014261
2022-06-06,0.0003474247338733071
2022-06-07,-0.0002474943999164322
2022-06-08,0.001050422438396144
2022-06-09,-0.00023531535956155676
2022-06-10,-0.00016795440165789095
2022-06-11,-0.0005734195564684106
2022-06-12,-0.0006187825654281398
2022-06-13,-0.0006342760915649222
2022-06-14,-4.875862628185815e-05
2022-06-15,0.0005550173100938758
2022-06-16,-0.0010436375664688567
2022-06-17,0.0004484832034254483
2022-06-18,0.00011464151191458355
2022-06-19,7.5221381617273e-05
2022-06-20,7.513027021926453e-05
2022-06-21,0.0009154323623994566
2022-06-22,-0.0012142991179384245
2022-06-23,0.0005173989734472383
2022-06-24,0.0010253803098356404
2022-06-25,0.00045498692471812753
2022-06-26,0.0004079063849796986
2022-06-27,0.0004073225819499998
2022-06-28,0.00044925056333922227
2022-06-29,-0.0008991236664942816
2022-06-30,-0.0003819898245299579
2022-07-01,-4.146816696315231e-05
2022-07-02,-1.7656406768217266e-05
2022-07-03,-1.7662548028553064e-05
2022-07-04,-1.766874543944523e-05
2022-07-05,4.89597234608056e-05
2022-07-06,-0.0005935512859142104
2022-07-07,7.798950004486504e-05
2022-07-08,0.00019261607499651513
2022-07-09,-0.00043249814206680414
2022-07-10,-0.000488206900264749
2022-07-11,-0.000497198586571607
2022-07-12,-0.0006957109274150631
2022-07-13,-0.00016526018161955612
2022-07-14,-0.00011976018677501605
2022-07-15,-0.0011120704539186626
2022-07-16,0.00034745517770092677
2022-07-17,0.0004619915350369169
2022-07-18,0.0004612695917139286
2022-07-19,-0.00039643116751854075
2022-07-20,0.0004967734553054969
2022-07-21,-0.0007073617229741454
2022-07-22,1.9686792561017996e-05
2022-07-23,-2.9905180419793593e-05
2022-07-24,-3.9848565866395755e-05
2022-07-25,-3.98803903798531e-05
2022-07-26,0.0008016958981511454
2022-07-27,-0.0004921210772821945
2022-07-28,-0.00015861280005982666
2022-07-29,-0.0011671180452566784
2022-07-30,-8.890370456016103e-05
2022-07-31,8.329554593297851e-06
2022-08-01,8.32827823448694e-06
2022-08-02,-0.0012070525957929067
2022-08-03,9.623019194317951e-05
2022-08-04,0.0009787702950350599
2022-08-05,0.00014479566553225528
2022-08-06,-0.00011749697753971594
2022-08-07,-0.00013323220251727305
2022-08-08,-0.00013365714440773317
2022-08-09,-0.00011085196825924763
2022-08-10,-0.0009667130300212711
2022-08-11,0.0010374416448642714
2022-08-12,0.00030626963709958535
2022-08-13,-8.698057706181074e-05
2022-08-14,-0.00011301269564101197
2022-08-15,-0.00011331638919336883
2022-08-16,-0.0005061357484427443
2022-08-17,0.00017624548383606776
2022-08-18,-0.000360330967045936
2022-08-19,-8.75265194623238e-06
2022-08-20,-9.07182671725462e-05
2022-08-21,-0.00010014585845491826
2022-08-22,-0.00010037557396878107
2022-08-23,-0.00038019665722653173
2022-08-24,-0.0006077474520035299
2022-08-25,0.0015706286851416068
2022-08-26,0.000584043978120394
2022-08-27,-7.418168896542929e-05
2022-08-28,-0.00011881423303577602
2022-08-29,-0.00011916897667820554
2022-08-30,-0.0001769642254923094
2022-08-31,-1.1476327295316568e-06
2022-09-01,-0.0008280847882378023
2022-09-02,-0.00040647748362410916
2022-09-03,-0.0002053378750457884
2022-09-04,-0.0001933860302663167
2022-09-05,-0.0001943918769996906
2022-09-06,-6.925925953807142e-05
2022-09-07,-0.00038711014323329195
2022-09-08,-0.00049465840237779
2022-09-09,0.0011473744300488286
2022-09-10,7.28768301972127e-05
2022-09-11,-2.2229786155022205e-05
2022-09-12,-2.2240345593108063e-05
2022-09-13,-2.2250946124332012e-05
2022-09-14,-0.0011511641241508715
2022-09-15,0.000108370072020225
2022-09-16,-0.00039524690074840867
2022-09-17,-0.00019222544524617405
2022-09-18,-0.00017311773581508866
2022-09-19,-0.00017389054418723618
2022-09-20,0.0005111970498107415
2022-09-21,-0.0007947310166369698
2022-09-22,-0.0008086468507837775
2022-09-23,-0.0006119049544284792
2022-09-24,-0.00011091030921317718
2022-09-25,-7.239858666677669e-05
2022-09-26,-7.251508758985821e-05
2022-09-27,7.972688903325893e-06
2022-09-28,-0.0016334971003184485
2022-09-29,-0.00036069293040352535
2022-09-30,0.0001332411969651743
2022-10-01,-0.00011518886988525971
2022-10-02,-0.0001377357059926644
2022-10-03,-0.00013819048368187992
2022-10-04,0.0012929220774229539
2022-10-05,0.0013674906704935095
2022-10-06,-8.907667290018903e-05
2022-10-07,-0.0006828454733482496
2022-10-08,-0.0004875865580966795
2022-10-09,-0.0004779346793879619
2022-10-10,-0.00048612533483872756
2022-10-11,-0.0010684872385522733
2022-10-12,-0.0004406077107747218
2022-10-13,-0.0009146463549254306
2022-10-14,0.0004811567568564935
2022-10-15,6.786686306683239e-05
2022-10-16,2.517876099157666e-05
2022-10-17,2.5166369497295885e-05
2022-10-18,0.0008224241485832563
2022-10-19,-0.001054057249998194
2022-10-20,-0.000735121585256692
2022-10-21,-0.0002464242784913738
2022-10-22,-0.0010193295544024966
2022-10-23,-0.0011176613198418707
2022-10-24,-0.0011721619468567346
2022-10-25,-0.03534701800129545
2022-10-26,0.00046374899466307824
2022-10-27,0.0003748584353865075
2022-10-28,-0.03747715314615729
2022-10-29,-0.03775550786532521
2022-10-30,-0.03803488200876236
2022-10-31,-0.03831532923657701
2022-11-01,0.0022637637491075137
2022-11-02,0.0012613922099341103
2022-11-03,-0.0012553329638011906
2022-11-04,0.002150433455161579
2022-11-05,0.0005650405416238543
2022-11-06,0.00042632690839782456
2022-11-07,0.00042454674323294734
2022-11-08,-7.34268101861589e-05
2022-11-09,-0.0005521870907541033
2022-11-10,-0.0008195783180707061
2022-11-11,0.002968814790339827
2022-11-12,0.0004664594908432318
2022-11-13,0.0002572149169057026
2022-11-14,0.0002563382370759983
2022-11-15,0.001729844426376696
2022-11-16,-7.225459613419246e-05
2022-11-17,-0.0005040155152255561
2022-11-18,-0.0001610838904158822
2022-11-19,-0.0002734853574432122
2022-11-20,-0.0002864087022713662
2022-11-21,-0.000289053435928295
2022-11-22,-0.000585779540006989
2022-11-23,0.0001970334663961736
2022-11-24,0.00034426137166774547
2022-11-25,-0.0001832965691189332
2022-11-26,-0.00023595334290659264
2022-11-27,-0.00023848181711595261
2022-11-28,-0.00024020988311114057
2022-11-29,0.0020282563508583645
2022-11-30,0.001019812805399826
2022-12-01,0.0003788807312316247
2022-12-02,-0.00011211914035506647
2022-12-03,0.0006105940669521851
2022-12-04,0.000657899841235804
2022-12-05,0.0006600461159282635
2022-12-06,-0.0001199648314109607
2022-12-07,-0.0013716080309573058
2022-12-08,0.0012055418566403132
2022-12-09,0.0009404536085226562
2022-12-10,-2.7612872910005694e-05
2022-12-11,-2.796369606756724e-05
2022-12-12,-2.832014346630972e-05
2022-12-13,2.5427105178177137e-05
2022-12-14,1.4796394149150589e-05
2022-12-15,-5.901221824512188e-05
2022-12-16,1.5676843056295375e-05
2022-12-17,-6.237867003363205e-06
2022-12-18,-6.2500087610446e-06
2022-12-19,-6.262172108568096e-06
2022-12-20,-5.034551632085745e-05
2022-12-21,1.2691749297081083e-05
2022-12-22,9.831375939267832e-05
2022-12-23,-1.6172796672799674e-05
2022-12-24,1.1424095183896356e-05
2022-12-25,1.1399196412709373e-05
2022-12-26,1.1374406977830908e-05
2022-12-27,1.1349830164178028e-05
2022-12-28,1.1325401315809986e-05
2022-12-29,-2.938696794438106e-05
2022-12-30,7.465851523284448e-06
2022-12-31,1.6801397055320955e-05
2023-01-01,1.6759077014446093e-05
2023-01-02,1.671720943539874e-05
2023-01-03,1.667566246077076e-05
2023-01-04,0.00011663440211362825
2023-01-05,4.78421129093301e-05
2023-01-06,-1.1164657712819603e-05
2023-01-07,2.4173401262965045e-05
2023-01-08,2.4123968135292026e-05
2023-01-09,2.4075298696526893e-05
2023-01-10,-1.0366478848224178e-05
