,收益率
2021-05-28,0.0370711180195511
2021-05-29,0.0353502267910859
2021-05-30,0.03363613147430934
2021-05-31,0.01950947030340468
2021-06-01,0.033157202495288314
2021-06-02,0.02977524767912499
2021-06-03,0.017831635330844635
2021-06-04,0.016697625831950953
2021-06-05,0.015714446416889166
2021-06-06,0.014730203041087752
2021-06-07,-0.004273428247372234
2021-06-08,-0.01318425366468438
2021-06-09,-0.012725333209216382
2021-06-10,-0.013233948424810698
2021-06-11,-0.009999983406276614
2021-06-12,-0.012056173705695993
2021-06-13,-0.014111077921161796
2021-06-14,-0.026414044718998
2021-06-15,-0.02249050729614403
2021-06-16,-0.018264495966635014
2021-06-17,-0.012428699765484516
2021-06-18,-0.0025352389732591868
2021-06-19,-0.004636372034098938
2021-06-20,-0.006743864109182087
2021-06-21,-0.010155892604761187
2021-06-22,-0.015056098790775614
2021-06-23,0.0027199599785116104
2021-06-24,0.0013979192546443257
2021-06-25,0.01725710753221433
2021-06-26,0.01882721386464492
2021-06-27,0.020402880189893526
2021-06-28,0.02198414579872761
2021-06-29,0.019590867607927026
2021-06-30,0.009429173129141556
2021-07-01,-0.008055886116588636
2021-07-02,-0.01347346651671632
2021-07-03,-0.011828507906686348
2021-07-04,-0.010171535572860083
2021-07-05,-0.005871186395376059
2021-07-06,-0.024259117213495367
2021-07-07,-0.031907839957764805
2021-07-08,-0.06587674757610554
2021-07-09,-0.06613344373410819
2021-07-10,-0.06397851725928416
2021-07-11,-0.06182259666961976
2021-07-12,-0.04951533276834171
2021-07-13,-0.029980880802735827
2021-07-14,-0.027354410834490164
2021-07-15,-0.011093292453317081
2021-07-16,-0.008948774547007534
2021-07-17,-0.012978492640232956
2021-07-18,-0.017124370821373677
2021-07-19,-0.020763874019636353
2021-07-20,-0.025148856732622567
2021-07-21,0.0026305313372393616
2021-07-22,0.013866724327391899
2021-07-23,-0.0028989237980908858
2021-07-24,-0.018673736397937683
2021-07-25,-0.034383289365760954
2021-07-26,-0.0633159951534845
2021-07-27,-0.0921693169321781
2021-07-28,-0.090068783968233
2021-07-29,-0.06030503073777036
2021-07-30,-0.053553337010725004
2021-07-31,-0.039124518419168995
2021-08-01,-0.041883874860779255
2021-08-02,-0.03753263265829489
2021-08-03,-0.03323032627100007
2021-08-04,-0.042061875324755416
2021-08-05,-0.03923634440611248
2021-08-06,-0.02841919374962862
2021-08-07,-0.013741274894474336
2021-08-08,0.0016163627052726047
2021-08-09,0.04755897552006337
2021-08-10,0.044411366221006866
2021-08-11,0.013099547181296654
2021-08-12,0.02143947827064527
2021-08-13,0.013007481793683261
2021-08-14,0.006781362437173781
2021-08-15,0.0005987133895085134
2021-08-16,-0.0005098418120651912
2021-08-17,-0.025748247020810723
2021-08-18,-0.012881599545162442
2021-08-19,-0.031027581837363878
2021-08-20,-0.04940896134648712
2021-08-21,-0.04998010753897098
2021-08-22,-0.04664744806307896
2021-08-23,-0.0551784066181407
2021-08-24,-0.027270329597988887
2021-08-25,-0.030140780751041953
2021-08-26,-0.03589027661010163
2021-08-27,-0.03439309920594187
2021-08-28,-0.030453195872930515
2021-08-29,-0.026252032417451557
2021-08-30,-0.008095026963326424
2021-08-31,0.0003231234717340789
2021-09-01,0.028111589852728283
2021-09-02,0.04990861232758297
2021-09-03,0.03870904365676566
2021-09-04,0.03859859663061049
2021-09-05,0.03848891425524402
2021-09-06,0.016928677318828963
2021-09-07,0.025664457080884138
2021-09-08,0.03560319419662593
2021-09-09,0.012121708995228325
2021-09-10,0.02961817496781664
2021-09-11,0.022722336094009532
2021-09-12,0.015850225697661813
2021-09-13,-0.0025176451704965364
2021-09-14,-0.020203079879845643
2021-09-15,-0.04050532175621348
2021-09-16,-0.04509207910818471
2021-09-17,-0.04109460592385075
2021-09-18,-0.052287302495077674
2021-09-19,-0.05873355010465733
2021-09-20,-0.0664145215816809
2021-09-21,-0.0773730188571996
2021-09-22,-0.04719372374637806
2021-09-23,-0.06394629926021288
2021-09-24,-0.0703816883092659
2021-09-25,-0.06509905037023221
2021-09-26,-0.06236603616311373
2021-09-27,-0.05171401826466939
2021-09-28,-0.022576759878030275
2021-09-29,-0.0008387696335914018
2021-09-30,-0.01384271780491879
2021-10-01,-0.00835699509106558
2021-10-02,-0.002748063350488091
2021-10-03,0.0027541775255672477
2021-10-04,-0.007641417904877738
2021-10-05,-0.01075227062371537
2021-10-06,-0.022204215197328955
2021-10-07,0.02105390031205301
2021-10-08,0.026442975199216536
2021-10-09,0.032915457050149956
2021-10-10,0.039384933140276905
2021-10-11,0.03364547977019576
2021-10-12,0.01212137256302913
2021-10-13,0.020732276020933693
2021-10-14,0.031381785385500405
2021-10-15,0.0421493693246907
2021-10-16,0.049045389525119436
2021-10-17,0.05601865225775181
2021-10-18,0.05413957706549408
2021-10-19,0.075933519684147
2021-10-20,0.0580377005815453
2021-10-21,0.04747351468747356
2021-10-22,0.04504564495069468
2021-10-23,0.03837090106782443
2021-10-24,0.031781711476303966
2021-10-25,0.046826081383450034
2021-10-26,0.03796839728196207
2021-10-27,0.016676208781132545
2021-10-28,0.008869264919635767
2021-10-29,0.000789024380696699
2021-10-30,-0.0031719947189855512
2021-10-31,-0.00712481393885038
2021-11-01,-0.02453160699998574
2021-11-02,-0.03963428527326312
2021-11-03,-0.036231793773589906
2021-11-04,-0.034498174365451745
2021-11-05,-0.048129173065261745
2021-11-06,-0.0487505296352456
2021-11-07,-0.04960462079127375
2021-11-08,-0.04892471159343832
2021-11-09,-0.031809159435046586
2021-11-10,-0.02199053714524621
2021-11-11,-0.005090725678807713
2021-11-12,0.000989004703981052
2021-11-13,0.004767026110737637
2021-11-14,0.008567354153657102
2021-11-15,0.011597715796373888
2021-11-16,0.02752052312661633
2021-11-17,0.01683572533119146
2021-11-18,0.018053058372527526
2021-11-19,0.008654493398938222
2021-11-20,0.008775845324566791
2021-11-21,0.008897544809895956
2021-11-22,0.005567257559728821
2021-11-23,-0.013777687314194268
2021-11-24,-0.01923777834645348
2021-11-25,-0.02319653470481225
2021-11-26,-0.04853057262490036
2021-11-27,-0.053797125446231074
2021-11-28,-0.057573862158053386
2021-11-29,-0.07193887416484673
2021-11-30,-0.0757498229893884
2021-12-01,-0.06556037536918519
2021-12-02,-0.04640750661654087
2021-12-03,-0.047287172744477086
2021-12-04,-0.05392200073095318
2021-12-05,-0.05855297424643676
2021-12-06,-0.05279678052725189
2021-12-07,-0.027345954261025793
2021-12-08,-0.030677859726467267
2021-12-09,0.007086914939586015
2021-12-10,-0.00036251561043111375
2021-12-11,0.0017644193943023379
2021-12-12,0.004862864620670379
2021-12-13,0.020406788991408853
2021-12-14,-0.0009703470074592116
2021-12-15,-0.015468030301707862
2021-12-16,-0.012245271054818856
2021-12-17,-0.01839863005704034
2021-12-18,-0.018939523386806777
2021-12-19,-0.01948687438564349
2021-12-20,-0.050820601909626444
2021-12-21,-0.04258131641429211
2021-12-22,-0.04749149214198126
2021-12-23,-0.03264733849318004
2021-12-24,-0.031599720959010584
2021-12-25,-0.029115197331664816
2021-12-26,-0.029306587904815953
2021-12-27,-0.015907495127800996
2021-12-28,-0.006049079580610199
2021-12-29,-0.016737348564297972
2021-12-30,-0.0034740775623286957
2021-12-31,0.015366175631276851
2022-01-01,0.020193201827366867
2022-01-02,0.02508354253909886
2022-01-03,0.013200799046130397
2022-01-04,0.008111698798532331
2022-01-05,-0.012340498787457485
2022-01-06,-0.006493822292903666
2022-01-07,0.01098499899081075
2022-01-08,0.0139949782048638
2022-01-09,0.017001305280506574
2022-01-10,0.02000393651045972
2022-01-11,0.02824713143266457
2022-01-12,0.05578850407473572
2022-01-13,0.044085001540641586
2022-01-14,0.04392789681100695
2022-01-15,0.04339959096565949
2022-01-16,0.042869459162126124
2022-01-17,0.03982986301880232
2022-01-18,0.052594295117562105
2022-01-19,0.04569639045399756
2022-01-20,0.0620640721481058
2022-01-21,0.05882451874270933
2022-01-22,0.05069905108884079
2022-01-23,0.04263125795397555
2022-01-24,0.03862205234565391
2022-01-25,-0.006493987250866976
2022-01-26,-0.005722048816615813
2022-01-27,-0.023621962576882715
2022-01-28,-0.03196638002749605
2022-01-29,-0.02630928997632505
2022-01-30,-0.017684087424998066
2022-01-31,-0.011960284531746445
2022-02-01,-0.0026185233773755394
2022-02-02,-0.030623650546112206
2022-02-03,-0.023419398971708427
2022-02-04,-0.010075533178332147
2022-02-05,-0.006555621412008675
2022-02-06,-0.0032019963666524045
2022-02-07,0.0135636538345459
2022-02-08,0.0013447065754076829
2022-02-09,0.04294361859033043
2022-02-10,0.0583187204731633
2022-02-11,0.05380885811445002
2022-02-12,0.045159224765178835
2022-02-13,0.03657070354190757
2022-02-14,0.0233884160977299
2022-02-15,0.006938705591788234
2022-02-16,0.01387012332534155
2022-02-17,0.008926227302203693
2022-02-18,-0.01007172007563505
2022-02-19,-0.012292396290665846
2022-02-20,-0.01451270993549688
2022-02-21,-0.006548500305566987
2022-02-22,-0.052726428753521355
2022-02-23,-0.05068560512833236
2022-02-24,-0.08045584316130745
2022-02-25,-0.07116029075152243
2022-02-26,-0.07095749060786144
2022-02-27,-0.06664754120041541
2022-02-28,-0.0528152965197242
2022-03-01,-0.06807506115624597
2022-03-02,-0.08798755675313734
2022-03-03,-0.06455994397486732
2022-03-04,-0.09363022335650036
2022-03-05,-0.1072647516180022
2022-03-06,-0.11712768484030044
2022-03-07,-0.09822284376915597
2022-03-08,-0.1162856167628579
2022-03-09,-0.08034906936690718
2022-03-10,-0.07239787439608915
2022-03-11,-0.07496297296603861
2022-03-12,-0.09672184552814551
2022-03-13,-0.1051852450809465
2022-03-14,-0.1417118002646965
2022-03-15,-0.15369873654381094
2022-03-16,-0.10244029148613189
2022-03-17,-0.017183245301493344
2022-03-18,-0.0047955498423809155
2022-03-19,0.0053309852956809735
2022-03-20,0.00987844468701015
2022-03-21,0.020546733151811773
2022-03-22,0.0610054583852471
2022-03-23,0.063718974349798
2022-03-24,0.06768020654330137
2022-03-25,0.058915681294742506
2022-03-26,0.08175070190274977
2022-03-27,0.10538102094655447
2022-03-28,0.17741252594617293
2022-03-29,0.09153322405012315
2022-03-30,0.033963482100121886
2022-03-31,0.027274610580568376
2022-04-01,0.0323355329824967
2022-04-02,0.04266353494399994
2022-04-03,0.05305367550789266
2022-04-04,0.027985476763555908
2022-04-05,0.0061946138917395085
2022-04-06,0.006157138005394174
2022-04-07,0.018864711663834292
2022-04-08,0.0173729479825555
2022-04-09,0.002738223542009189
2022-04-10,-0.01177054047550887
2022-04-11,-0.03278064147979977
2022-04-12,-0.041032637324086595
2022-04-13,-0.02827782845924752
2022-04-14,-0.023643234392480544
2022-04-15,-0.03483957217747142
2022-04-16,-0.04588142652783978
2022-04-17,-0.05677198861256565
2022-04-18,-0.052250613271507027
2022-04-19,-0.047643100092185864
2022-04-20,-0.03960134611463816
2022-04-21,-0.054357365158414245
2022-04-22,-0.046718451863614695
2022-04-23,-0.04883979542992711
2022-04-24,-0.051005201889950974
2022-04-25,-0.06795189500038613
2022-04-26,-0.06730273438052742
2022-04-27,-0.072985962056341
2022-04-28,-0.053359837992460336
2022-04-29,-0.010898725606426856
2022-04-30,-0.006185048518848225
2022-05-01,-0.0014276528575945027
2022-05-02,0.003374062633207897
2022-05-03,0.007500498094197575
2022-05-04,0.009048808719228614
2022-05-05,0.0074983546333868695
2022-05-06,-0.018636709808377963
2022-05-07,-0.010715710555561704
2022-05-08,-0.0025905085938577985
2022-05-09,-0.010473029279717964
2022-05-10,-0.01566235810026129
2022-05-11,-0.02225398085381041
2022-05-12,-0.08097372695516124
2022-05-13,-0.05655044309774789
2022-05-14,-0.055877801318703936
2022-05-15,-0.05520545810147005
2022-05-16,-0.05453343150334058
2022-05-17,-0.012783381873864984
2022-05-18,-0.00716564230699838
2022-05-19,0.005930376582101107
2022-05-20,0.04051534004446649
2022-05-21,0.04119118103128049
2022-05-22,0.041873280191215105
2022-05-23,0.04256166738723838
2022-05-24,0.014491202643860984
2022-05-25,0.04077488195406019
2022-05-26,0.01091737895167568
2022-05-27,0.039203205978404536
2022-05-28,0.04543725423969994
2022-05-29,0.05166043752901443
2022-05-30,0.025286841349235513
2022-05-31,0.037311718161006785
2022-06-01,0.0583105442442306
2022-06-02,0.01759810866486796
2022-06-03,0.028579303560395255
2022-06-04,0.039648383812177376
2022-06-05,0.050806502577168365
2022-06-06,0.07659381964247088
2022-06-07,0.06738413965910761
2022-06-08,0.094289178903927
2022-06-09,0.0565626706906865
2022-06-10,0.04634539172521066
2022-06-11,0.027536138987053788
2022-06-12,0.008979948723412786
2022-06-13,-0.016219055136644737
2022-06-14,-0.010648649489034934
2022-06-15,0.01071478998445607
2022-06-16,-0.017871586656057585
2022-06-17,-0.013701424911153323
2022-06-18,-0.018873454485460447
2022-06-19,-0.02397722461614581
2022-06-20,-0.01706583254589102
2022-06-21,-0.020651429472858997
2022-06-22,-0.039325379420605086
2022-06-23,-0.02439094626450141
2022-06-24,0.007372345981217594
2022-06-25,0.026975431430220347
2022-06-26,0.04703624875045121
2022-06-27,0.055085339722262164
2022-06-28,0.05208410780554252
2022-06-29,0.055190013065278216
2022-06-30,0.03720591787483957
2022-07-01,0.03540221304510691
2022-07-02,0.03360346034754738
2022-07-03,0.03180981536795706
2022-07-04,0.012548038420341323
2022-07-05,0.040174291875790503
2022-07-06,0.01469035104508876
2022-07-07,-0.0034723556462466507
2022-07-08,-0.007460108607743779
2022-07-09,-0.024192312574472522
2022-07-10,-0.04066856030361004
2022-07-11,-0.0577056520128953
2022-07-12,-0.052333809122023726
2022-07-13,-0.04853378370997165
2022-07-14,-0.05035059059453375
2022-07-15,-0.07077258571292493
2022-07-16,-0.062094911244451524
2022-07-17,-0.0534114573510061
2022-07-18,-0.04603598525011823
2022-07-19,-0.042841169796101725
2022-07-20,-0.03477737719381486
2022-07-21,-0.05293955533052859
2022-07-22,-0.04252273235630932
2022-07-23,-0.03424851886557497
2022-07-24,-0.02581735677470277
2022-07-25,-0.013506742442460532
2022-07-26,0.00518472073591388
2022-07-27,-0.003907997627403077
2022-07-28,0.015994687500440172
2022-07-29,-0.015806632393230276
2022-07-30,-0.024355869413138054
2022-07-31,-0.0327552874415611
2022-08-01,-0.023946498751407922
2022-08-02,-0.05743859483861748
2022-08-03,-0.039212550684668605
2022-08-04,-0.02109222330410649
2022-08-05,-0.019007352683492965
2022-08-06,-0.02080119412695466
2022-08-07,-0.022597699200222383
2022-08-08,-0.0411038088713425
2022-08-09,-0.03221924603684842
2022-08-10,-0.049018068572373064
2022-08-11,-0.003671681937811753
2022-08-12,0.0007928960842730678
2022-08-13,-0.001587033098155763
2022-08-14,-0.003966217621014577
2022-08-15,0.01784222094453663
2022-08-16,0.0032056757524821203
2022-08-17,-0.01245878270495882
2022-08-18,-0.02166135068264699
2022-08-19,-0.01868412762718419
2022-08-20,-0.018067675072020745
2022-08-21,-0.017448057388770966
2022-08-22,-0.01730278389916871
2022-08-23,-0.005480676950519715
2022-08-24,-0.04047724740075901
2022-08-25,-0.010261620570806988
2022-08-26,0.001952284376745725
2022-08-27,0.0017566977651512937
2022-08-28,0.0015602418322027572
2022-08-29,0.009707466761051699
2022-08-30,0.0013328206235576337
2022-08-31,0.009627918719419386
2022-09-01,-0.00887774645214161
2022-09-02,-0.014288111006893511
2022-09-03,-0.016181641317172132
2022-09-04,-0.018082585325851212
2022-09-05,-0.014216102851368507
2022-09-06,-0.003422132273200342
2022-09-07,-0.04622983065536063
2022-09-08,-0.06515038480766293
2022-09-09,-0.037675651099513964
2022-09-10,-0.0357720115074475
2022-09-11,-0.03385903418064379
2022-09-12,-0.03071269565099967
2022-09-13,-0.03141567498190483
2022-09-14,-0.03824091072308339
2022-09-15,-0.02679169795480856
2022-09-16,-0.03170205986067757
2022-09-17,-0.03129668816028887
2022-09-18,-0.03088814090913494
2022-09-19,-0.033123882212820165
2022-09-20,-0.01378846979508222
2022-09-21,-0.02172124215672549
2022-09-22,-0.06264705876165941
2022-09-23,-0.07329940178541937
2022-09-24,-0.0742208171003603
2022-09-25,-0.07514295348947302
2022-09-26,-0.07606599205280465
2022-09-27,-0.052299111404259566
2022-09-28,-0.08862090583415347
2022-09-29,-0.08496150132511629
2022-09-30,-0.07872896752886241
2022-10-01,-0.07806784214403412
2022-10-02,-0.07740201942567934
2022-10-03,-0.09051406217236639
2022-10-04,-0.04661991383402335
2022-10-05,-0.0033011680787876176
2022-10-06,0.004393283052389053
2022-10-07,-0.009324543934281344
2022-10-08,-0.017628494468335056
2022-10-09,-0.02595664084615106
2022-10-10,-0.03599467709458816
2022-10-11,-0.0242305365224929
2022-10-12,-0.02704539112557168
2022-10-13,-0.04834732637779478
2022-10-14,-0.03415587723029711
2022-10-15,-0.03097511417194517
2022-10-16,-0.02777665730577768
2022-10-17,-0.05514444710829741
2022-10-18,-0.06479362321226148
2022-10-19,-0.08322498719907191
2022-10-20,-0.08218930911212241
2022-10-21,-0.0770137211330657
2022-10-22,-0.08749122842489267
2022-10-23,-0.0981810762255487
2022-10-24,-0.09799766783861355
2022-10-25,-0.09181665498432855
2022-10-26,-0.06528784712057414
2022-10-27,-0.06982398458782073
2022-10-28,-0.10428620326623796
2022-10-29,-0.1082682055833541
2022-10-30,-0.1122461406509184
2022-10-31,-0.13152366610492278
2022-11-01,-0.06387173686924195
2022-11-02,-0.027790643025750843
2022-11-03,-0.053694432368694874
2022-11-04,0.01847086867002035
2022-11-05,0.0502949309117089
2022-11-06,0.08355673787555666
2022-11-07,0.09417617112754582
2022-11-08,0.08081212083876749
2022-11-09,0.06023138401116012
2022-11-10,0.08182474794626518
2022-11-11,0.170051705469271
2022-11-12,0.18133788460183287
2022-11-13,0.1927138738084725
2022-11-14,0.13984414523670066
2022-11-15,0.15874086089141545
2022-11-16,0.1898865422880529
2022-11-17,0.11644776257141168
2022-11-18,0.10328525038334695
2022-11-19,0.08676747936813264
2022-11-20,0.07053768028593607
2022-11-21,0.06626191670347235
2022-11-22,0.06506920968581521
2022-11-23,0.08959395651945615
2022-11-24,0.0193243462527045
2022-11-25,0.008592361878460145
2022-11-26,-0.002279582720781543
2022-11-27,-0.0130306977815369
2022-11-28,-0.05690960584199547
2022-11-29,-0.0028338514258920123
2022-11-30,0.030527068804947564
2022-12-01,0.04129305446322418
2022-12-02,0.044407226140839515
2022-12-03,0.06678805948658896
2022-12-04,0.0894530245031883
2022-12-05,0.12001319737807828
2022-12-06,0.10927347734291903
2022-12-07,0.06525345536350409
2022-12-08,0.10664997231484674
2022-12-09,0.13820274005389074
2022-12-10,0.135838384567202
2022-12-11,0.1334485358602512
2022-12-12,0.06906845572276273
2022-12-13,0.05364985715567627
2022-12-14,0.04994875712098589
2022-12-15,0.03707489768105579
2022-12-16,0.026046171096183842
2022-12-17,0.009384032414336278
2022-12-18,-0.006798906719215426
2022-12-19,-0.004540110006217232
2022-12-20,0.01486249675968294
2022-12-21,-0.014878725978408842
2022-12-22,-0.011124724639145236
2022-12-23,-0.008193959076080828
2022-12-24,0.002284626783702421
2022-12-25,0.012919926670255837
2022-12-26,0.009193380721729387
2022-12-27,0.008340932297871707
2022-12-28,0.027347310287457256
2022-12-29,0.014915677739500347
2022-12-30,0.018689842905682527
2022-12-31,0.02508890041516702
2023-01-01,0.03150950346378844
2023-01-02,0.050188339148148346
2023-01-03,0.051334022733813496
2023-01-04,0.056534303742251
2023-01-05,0.07438070307685549
2023-01-06,0.06796485507174185
2023-01-07,0.07135414084357537
2023-01-08,0.07472262936495233
2023-01-09,0.07807034217017408
2023-01-10,0.07190513418766535
2023-01-11,0.08575278130292197
2023-01-12,0.08748585677083169
2023-01-13,0.09380005977905675
2023-01-14,0.08895592760648267
2023-01-15,0.08415579573092175
2023-01-16,0.07939899207141397
2023-01-17,0.037686557648351694
2023-01-18,0.029693494722727528
2023-01-19,0.03137344616331555
2023-01-20,0.04353937719894274
2023-01-21,0.0411441976333979
2023-01-22,0.038778568683611174
2023-01-23,0.04562013527707209
2023-01-24,0.04457904795628941
2023-01-25,0.04483397949644152
2023-01-26,0.03805152374493626
2023-01-27,0.043533870314848226
2023-01-28,0.03392394173359595
2023-01-29,0.0243163745237133
2023-01-30,0.02277954798732587
2023-01-31,0.007571877925717379
2023-02-01,0.019431843740990412
2023-02-02,-0.003909931533797293
2023-02-03,-0.021266976243688118
2023-02-04,-0.03166429129965294
2023-02-05,-0.04198050336854295
2023-02-06,-0.052216673700340444
2023-02-07,-0.052480385264847516
2023-02-08,-0.056801931746028586
2023-02-09,-0.046867139750324825
2023-02-10,-0.057406716125088145
2023-02-11,-0.04907187359769574
2023-02-12,-0.04058131424044862
2023-02-13,-0.031000583598724256
2023-02-14,-0.04337225066330152
2023-02-15,-0.05213809024760427
2023-02-16,-0.031024805162346583
2023-02-17,-0.0368878058777172
2023-02-18,-0.027706057847906685
2023-02-19,-0.018398069597743535
2023-02-20,-0.019308524990549268
2023-02-21,-0.035385297423664086
2023-02-22,-0.05545127655799089
2023-02-23,-0.03954871558129779
2023-02-24,-0.055249975677422375
2023-02-25,-0.05590982023399625
2023-02-26,-0.05657011739215467
2023-02-27,-0.055358181878814174
2023-02-28,-0.049247909439288286
2023-03-01,-0.01751054904636822
2023-03-02,-0.013995603041840918
2023-03-03,-0.009998619288155439
2023-03-04,-0.012073478991568931
2023-03-05,-0.014137261639224777
2023-03-06,0.0035853919761376575
2023-03-07,0.0054102637872771985
2023-03-08,-0.01472697694197835
